,player_id,season,team_x,tournament,apps,mins,goals,assists,yels,reds,shoots_per_game,pass_success,overall_ratings,tackles,intercepts,fouls,offsides_won,clear,drb,blocks,key_pass,drb_won,fouls_given,offsides_given,dispossessed,turnover,total_pass,crosses,long_pass,Name,team_y,Current Team,Shirt Number,Height,birth_date,Nationality,Positions,rating_1,rating_2,rating_3,rating_4,rating_5,rating_6,rating_7,rating_8,rating_9,rating_10
0,424462,2022/2023,Arsenal,EPL,4(2),347,0,,0,0,0,86,6.32,0.8,,0,0,1.7,0.3,6.32,0,0,0,0,0,0,29.7,0,0.2,Jakub Kiwior,,Arsenal,14,189cm,15-02-2000,Poland,"Defender (Centre), Defensive Midfielder (C)",N/A,5.7,6.1,6.5,6.72,5.89,6.79,7.2,5.84,6.08
0,288795,2022/2023,Arsenal,EPL,6(8),562,1,,0,0,0.4,86.8,6.31,0.6,,0.4,0.1,1.9,0.2,6.31,0,0.1,0.1,0,0,0.2,31.3,0,1.5,Rob Holding,,Arsenal,16,189cm,20-09-1995,England,"Defender (Centre, Right)",N/A,6.08,6.69,7.36,6.9,5.96,6.24,6.35,7.11,6.03
1,288795,2021/2022,Arsenal,EPL,9(6),840,1,,2,1,0.3,86.8,6.48,0.9,,0.6,0.3,2.8,0.1,6.48,0,0,0.2,0,0.2,0.3,31.7,0,1.1,Rob Holding,,Arsenal,16,189cm,20-09-1995,England,"Defender (Centre, Right)",N/A,6.08,6.69,7.36,6.9,5.96,6.24,6.35,7.11,6.03
2,288795,2020/2021,Arsenal,EPL,28(2),2558,0,,2,0,0.5,87,6.79,1.4,,0.8,0.5,4,0.6,6.79,0.1,0.3,0.2,0.1,0.2,0.4,60.1,0,3.1,Rob Holding,,Arsenal,16,189cm,20-09-1995,England,"Defender (Centre, Right)",N/A,6.08,6.69,7.36,6.9,5.96,6.24,6.35,7.11,6.03
3,288795,2019/2020,Arsenal,EPL,6(2),581,0,,1,0,0.3,87.2,6.55,0.5,,0.5,0.3,5.4,0.3,6.55,0,0.3,0.4,0,0.3,0.5,43.9,0,2.5,Rob Holding,,Arsenal,16,189cm,20-09-1995,England,"Defender (Centre, Right)",N/A,6.08,6.69,7.36,6.9,5.96,6.24,6.35,7.11,6.03
4,288795,2018/2019,Arsenal,EPL,9(1),807,0,,1,0,0.2,87.5,6.74,1.1,,0.6,0.3,3.7,0.6,6.74,0.2,0.3,0.2,0,0.2,0.4,61.4,0,3.4,Rob Holding,,Arsenal,16,189cm,20-09-1995,England,"Defender (Centre, Right)",N/A,6.08,6.69,7.36,6.9,5.96,6.24,6.35,7.11,6.03
5,288795,2017/2018,Arsenal,EPL,9(3),820,0,,3,0,0.1,84.6,6.69,1.6,,0.8,0.6,3.3,0.7,6.69,0.2,0.4,0.4,0,0.5,0.6,50.3,0,2.5,Rob Holding,,Arsenal,16,189cm,20-09-1995,England,"Defender (Centre, Right)",N/A,6.08,6.69,7.36,6.9,5.96,6.24,6.35,7.11,6.03
6,288795,2016/2017,Arsenal,EPL,9,810,0,,3,0,0.6,82.6,6.98,1.3,,1.1,0.9,5.2,0.9,6.98,0.3,0.8,0.2,0,0.2,0.7,51.7,0.2,2.8,Rob Holding,,Arsenal,16,189cm,20-09-1995,England,"Defender (Centre, Right)",N/A,6.08,6.69,7.36,6.9,5.96,6.24,6.35,7.11,6.03
0,349102,2022/2023,Crystal Palace,EPL,6(3),536,0,,2,0,0.2,87.6,6.42,1.4,,0.8,0,1,0.4,6.42,0.1,0.1,1.3,0,0.7,0.3,28.8,0,1,Albert Sambi Lokonga,,Crystal Palace,23,173cm,22-10-1999,Belgium,Defensive Midfielder (C),N/A,6.4,6.15,6.85,6.76,6.72,6.73,6.23,6.03,5.94
1,349102,2022/2023,Arsenal,EPL,2(4),196,0,,0,0,0,94.3,6.28,0.2,,0.2,0,0.3,0.3,6.28,0.2,0.2,0.8,0,0.2,0.2,23.3,0,1.3,Albert Sambi Lokonga,,Crystal Palace,23,173cm,22-10-1999,Belgium,Defensive Midfielder (C),N/A,6.4,6.15,6.85,6.76,6.72,6.73,6.23,6.03,5.94
2,349102,2021/2022,Arsenal,EPL,12(7),1133,0,,5,0,1.1,88.4,6.51,1.2,,0.6,0.1,0.6,0.1,6.51,0.9,0.2,0.8,0,0.4,0.7,43.1,0.1,1.8,Albert Sambi Lokonga,,Crystal Palace,23,173cm,22-10-1999,Belgium,Defensive Midfielder (C),N/A,6.4,6.15,6.85,6.76,6.72,6.73,6.23,6.03,5.94
0,297403,2022/2023,Arsenal,EPL,6(20),769,0,,0,0,0.3,77.8,6.26,0.8,,0.2,0.1,0.8,0.1,6.26,0.2,0.1,0.3,0,0,0.3,15.3,0.1,0.7,Kieran Tierney,,Arsenal,3,178cm,05-06-1997,Scotland,"Defender (Centre, Left), Midfielder (Left)",6.66,7.05,7.05,5.96,6.25,6.59,6.23,6.4,6.02,6.15
1,297403,2021/2022,Arsenal,EPL,22,1919,1,,0,0,0.7,82.5,6.77,0.8,,0.2,0.2,2.2,0,6.77,0.9,0.4,0.7,0,0.4,0.8,41.1,0.7,2,Kieran Tierney,,Arsenal,3,178cm,05-06-1997,Scotland,"Defender (Centre, Left), Midfielder (Left)",6.66,7.05,7.05,5.96,6.25,6.59,6.23,6.4,6.02,6.15
2,297403,2020/2021,Arsenal,EPL,26(1),2302,1,,4,0,0.6,79.6,6.68,1,,0.5,0.2,2.1,0.7,6.68,1.1,0.6,0.7,0,0.5,0.9,43.7,0.9,1.6,Kieran Tierney,,Arsenal,3,178cm,05-06-1997,Scotland,"Defender (Centre, Left), Midfielder (Left)",6.66,7.05,7.05,5.96,6.25,6.59,6.23,6.4,6.02,6.15
3,297403,2019/2020,Arsenal,EPL,12(3),993,1,,2,0,0.4,78.5,6.64,1.3,,0.5,0.3,2,0.3,6.64,0.4,0.8,0.8,0,0.3,0.7,29.4,0.5,1.2,Kieran Tierney,,Arsenal,3,178cm,05-06-1997,Scotland,"Defender (Centre, Left), Midfielder (Left)",6.66,7.05,7.05,5.96,6.25,6.59,6.23,6.4,6.02,6.15
0,363686,2022/2023,Arsenal,EPL,0(11),148,0,,0,0,0.4,90.8,6.16,0.1,,0.1,0,0.1,0.1,6.16,0.5,0.2,0.1,0.1,0.3,0,6.9,0.1,0.2,Emile Smith Rowe,,Arsenal,10,182cm,28-07-2000,England,"Attacking Midfielder (Centre, Left)",5.89,N/A,6.02,6.19,6.73,6.08,6.01,6,6.02,5.81
1,363686,2021/2022,Arsenal,EPL,21(12),1922,10,,1,0,1.2,87.4,6.74,0.4,,0.2,0,0.3,0.5,6.74,0.9,1,0.6,0.1,0.8,1.2,23.2,0.2,0.4,Emile Smith Rowe,,Arsenal,10,182cm,28-07-2000,England,"Attacking Midfielder (Centre, Left)",5.89,N/A,6.02,6.19,6.73,6.08,6.01,6,6.02,5.81
2,363686,2020/2021,Arsenal,EPL,18(2),1448,2,,0,0,0.7,88.7,6.77,0.7,,0.3,0,0.5,0.6,6.77,1.4,0.5,1,0.2,0.4,1.9,36.3,0.1,0.6,Emile Smith Rowe,,Arsenal,10,182cm,28-07-2000,England,"Attacking Midfielder (Centre, Left)",5.89,N/A,6.02,6.19,6.73,6.08,6.01,6,6.02,5.81
3,363686,2019/2020,Arsenal,EPL,1(1),97,0,,0,0,0,85.7,6.30,0.5,,0,0,1,1,6.30,0,1,0.5,0,0.5,2,17.5,0,0,Emile Smith Rowe,,Arsenal,10,182cm,28-07-2000,England,"Attacking Midfielder (Centre, Left)",5.89,N/A,6.02,6.19,6.73,6.08,6.01,6,6.02,5.81
0,125209,2022/2023,Arsenal,EPL,1(4),111,0,,0,0,0,95,6.07,0.2,,0.2,0,0,0,6.07,0,0,0.2,0,0,0,12,0,0.8,Mohamed Elneny,,Arsenal,25,179cm,11-07-1992,Egypt,Defensive Midfielder (C),6.38,6.68,6.05,5.74,6.03,6,5.92,N/A,,
1,125209,2021/2022,Arsenal,EPL,8(6),802,0,,1,0,0.6,93.5,6.46,1.1,,0.4,0,0.8,0.4,6.46,0.6,0,0.4,0,0.2,0.3,40.4,0,1.3,Mohamed Elneny,,Arsenal,25,179cm,11-07-1992,Egypt,Defensive Midfielder (C),6.38,6.68,6.05,5.74,6.03,6,5.92,N/A,,
2,125209,2020/2021,Arsenal,EPL,17(6),1542,1,,3,0,0.4,93,6.43,0.6,,0.4,0,0.9,0.9,6.43,0.2,0.2,0.4,0,0.2,0.3,44,0,1.6,Mohamed Elneny,,Arsenal,25,179cm,11-07-1992,Egypt,Defensive Midfielder (C),6.38,6.68,6.05,5.74,6.03,6,5.92,N/A,,
3,125209,2018/2019,Arsenal,EPL,5(3),381,0,,0,0,0.9,90.6,6.44,1.6,,0.1,0,1,0.1,6.44,0.6,0.1,0,0.1,0.4,0.8,34.8,0.1,1.9,Mohamed Elneny,,Arsenal,25,179cm,11-07-1992,Egypt,Defensive Midfielder (C),6.38,6.68,6.05,5.74,6.03,6,5.92,N/A,,
4,125209,2017/2018,Arsenal,EPL,11(2),870,0,,3,1,0.6,93.7,6.47,0.9,,0.3,0,0.9,0.3,6.47,0.8,0.2,0.5,0.1,0.6,0.5,64.4,0,1.8,Mohamed Elneny,,Arsenal,25,179cm,11-07-1992,Egypt,Defensive Midfielder (C),6.38,6.68,6.05,5.74,6.03,6,5.92,N/A,,
5,125209,2016/2017,Arsenal,EPL,8(6),694,0,,1,0,1.1,92.9,6.53,1.6,,0.7,0,0.4,0.5,6.53,0.3,0.2,0.4,0,0.4,0,44,0.1,1.5,Mohamed Elneny,,Arsenal,25,179cm,11-07-1992,Egypt,Defensive Midfielder (C),6.38,6.68,6.05,5.74,6.03,6,5.92,N/A,,
6,125209,2015/2016,Arsenal,EPL,9(2),794,0,,3,0,1.2,92.8,6.75,0.9,,0.8,0.2,1.5,1.1,6.75,0.3,0.4,1,0,0.4,0.7,67.1,0.1,1.7,Mohamed Elneny,,Arsenal,25,179cm,11-07-1992,Egypt,Defensive Midfielder (C),6.38,6.68,6.05,5.74,6.03,6,5.92,N/A,,
0,69945,2022/2023,Arsenal,EPL,0(2),28,0,,0,0,0,90,6.07,0,,0.5,0,0.5,0.5,6.07,0,0,0,0,0,0,10,0,0,Cédric Soares,,Fulham,17,172cm,31-08-1991,Portugal,"Defender (Left, Right), Midfielder (Right)",6.73,6.02,6.05,N/A,6.16,N/A,6,6.72,6.28,6.81
1,69945,2022/2023,Fulham,EPL,2(4),196,0,,0,0,0.3,85.3,6.33,1.3,,0.2,0,0.8,0,6.33,0.3,0.3,0.3,0,0.3,0.3,22.7,0.8,0.7,Cédric Soares,,Fulham,17,172cm,31-08-1991,Portugal,"Defender (Left, Right), Midfielder (Right)",6.73,6.02,6.05,N/A,6.16,N/A,6,6.72,6.28,6.81
2,69945,2021/2022,Arsenal,EPL,16(5),1487,1,,3,0,0.6,83.5,6.53,1.8,,0.7,0,1.4,0.4,6.53,0.9,0.4,0.3,0.1,0.5,0.7,41.6,1,1.5,Cédric Soares,,Fulham,17,172cm,31-08-1991,Portugal,"Defender (Left, Right), Midfielder (Right)",6.73,6.02,6.05,N/A,6.16,N/A,6,6.72,6.28,6.81
3,69945,2020/2021,Arsenal,EPL,8(2),745,0,,1,0,0.7,76.4,6.48,1.2,,0.6,0.1,1.4,1.5,6.48,0.6,0.5,0.5,0,0.9,1,36.4,0.8,0.9,Cédric Soares,,Fulham,17,172cm,31-08-1991,Portugal,"Defender (Left, Right), Midfielder (Right)",6.73,6.02,6.05,N/A,6.16,N/A,6,6.72,6.28,6.81
4,69945,2019/2020,Southampton,EPL,16,1310,0,,1,0,0.6,68.8,6.76,2.8,,0.6,0.2,2.8,1,6.76,0.7,0.3,0.2,0,0.6,1.1,30.9,0.9,1.4,Cédric Soares,,Fulham,17,172cm,31-08-1991,Portugal,"Defender (Left, Right), Midfielder (Right)",6.73,6.02,6.05,N/A,6.16,N/A,6,6.72,6.28,6.81
5,69945,2019/2020,Arsenal,EPL,3(2),250,1,,0,0,0.2,79.8,6.62,1.6,,1.2,0,0.2,0.4,6.62,0.2,0.4,0.2,0,0.2,0.8,19.8,0.2,1.2,Cédric Soares,,Fulham,17,172cm,31-08-1991,Portugal,"Defender (Left, Right), Midfielder (Right)",6.73,6.02,6.05,N/A,6.16,N/A,6,6.72,6.28,6.81
6,69945,2018/2019,Southampton,EPL,16(2),1494,1,,4,0,0.6,73.1,6.56,1.2,,0.5,0.1,2.8,0.3,6.56,0.7,0.4,0.3,0.1,0.6,0.8,33.1,0.8,1.7,Cédric Soares,,Fulham,17,172cm,31-08-1991,Portugal,"Defender (Left, Right), Midfielder (Right)",6.73,6.02,6.05,N/A,6.16,N/A,6,6.72,6.28,6.81
7,69945,2017/2018,Southampton,EPL,32,2797,0,,3,0,0.7,73.3,6.57,1.7,,0.5,0.1,2.6,0.3,6.57,0.8,0.2,0.6,0.1,0.7,1.1,39.8,0.9,2.4,Cédric Soares,,Fulham,17,172cm,31-08-1991,Portugal,"Defender (Left, Right), Midfielder (Right)",6.73,6.02,6.05,N/A,6.16,N/A,6,6.72,6.28,6.81
8,69945,2016/2017,Southampton,EPL,30,2520,0,,7,0,0.7,74,6.96,2.8,,0.7,0.1,2.5,0.7,6.96,1.3,0.4,0.6,0.1,0.8,0.9,41.9,1.4,2.6,Cédric Soares,,Fulham,17,172cm,31-08-1991,Portugal,"Defender (Left, Right), Midfielder (Right)",6.73,6.02,6.05,N/A,6.16,N/A,6,6.72,6.28,6.81
9,69945,2015/2016,Southampton,EPL,23(1),1971,0,,3,0,0.4,68.8,7.27,3,,0.8,0.1,2.8,0.6,7.27,1.1,0.8,0.6,0.1,0.7,1,32.6,1.3,2.8,Cédric Soares,,Fulham,17,172cm,31-08-1991,Portugal,"Defender (Left, Right), Midfielder (Right)",6.73,6.02,6.05,N/A,6.16,N/A,6,6.72,6.28,6.81
0,456771,2022/2023,Arsenal,EPL,0(1),1,0,,0,0,0,0,6.00,0,,0,0,0,0,6.00,0,0,0,0,0,0,0,0,0,Ethan Nwaneri,,Arsenal,83,165cm,21-03-2007,England,Midfielder,6.03,N/A,,,,,,,,
0,419077,2022/2023,Arsenal,EPL,0(1),1,0,,0,0,0,66.7,6.00,0,,0,0,0,0,6.00,0,0,0,0,0,0,3,0,0,Marquinhos,,Norwich,27,175cm,07-04-2003,Brazil,Attacking Midfielder (Right),6.08,6.35,5.15,6.25,6.2,6.57,6.73,5.83,6.78,6.16
